url,label
"https://apple.com/user/login",0
"http://noreply@bankofamerica-verify.icu/login.html",1
"https://pypi.org/contact",0
"https://bbc.co.uk/releases/tag/v1.0",0
"http://bbc.co.uk/contact",0
"http://40.193.169.170/login",1
"http://authverify.goog36.xyz/login?session=dpwvbz7c",1
"http://104.222.193.22/login",1
"http://stackoverflow.com/issues/42",0
"https://nginx.org/search?q=test",0
"http://stanford.edu/docs",0
"http://wikipedia.org/issues/42",0
"http://apache.org/user/login",0
"http://kernel.org/releases/tag/v1.0?ref=549",0
"http://facebo1k-verify.com/confirm-identity",1
"https://readthedocs.io/about?ref=988",0
"https://golgle-secure.online/secure-login",1
"http://login.www.grnogle.xyz/verify",1
"http://noreply@google-verify.click/login.html",1
"http://210.59.154.199/login",1
"http://arnazon-verify.com/paypal-login",1
"https://microsoft.com/pull/100",0
"http://noreply@apple-verify.xyz/login.html",1
"http://debian.org/user/login?ref=352",0
"https://ieee.org/pull/100",0
"http://goo0le-secure.online/update-payment",1
"http://payp1l-login.click/confirm-identity",1
"http://bbc.co.uk/blog/post",0
"https://pypi.org/user/login",0
"http://apache.org/about?ref=103",0
"https://pypi.org/search?q=test",0
"http://bankingsecure.appl22.xyz/login?session=twbksdnb",1
"http://rust-lang.org/releases/tag/v1.0",0
"https://authverify.payp53.top/login?session=hb792zi5",1
"http://128.46.121.154/login",1
"http://wellrnfargo-login.online/confirm-identity",1
"https://updatepayment.goog44.com/verify?session=3mtebdud",1
"http://122.103.159.208/login",1
"http://auth.m.chrnse.xyz/account/update",1
"http://www.login.update.facrnbook.top/account/update",1
"http://amazon.com",0
"http://gnu.org/wiki/Main_Page?ref=496",0
"http://account.update.w0llsfargo.site/signin",1
"http://bankingsecure.chas77.net/secure?session=13hdnh4n",1
"https://github.com/blog/post?ref=669",0
"https://arxiv.org/issues/42",0
"http://bankofam0rica-verify.online/update-payment",1
"https://cloudflare.com/download",0
"https://ieee.org/download",0
"http://signinsecure.micr20.net/verify?session=js924w7w",1
"http://72.40.104.234/login",1
"http://stackoverflow.com/blog/post?ref=462",0
"http://netllix-verify.top/secure-login",1
"https://rust-lang.org/download",0
"https://google.com/about",0
"https://debian.org/about?ref=66",0
"https://ieee.org",0
"http://noreply@wellsfargo-verify.net/login.html",1
"http://107.202.191.99/login",1
"https://update.login.signin.cha0e.icu/verify",1
"http://banlofamerica-secure.click/secure-login",1
"http://paypallogin.bank74.top/verify?session=pag3jbrr",1
"http://noreply@chase-verify.net/login.html",1
"https://apple.com/about?ref=655",0
"http://verifyaccount.payp56.online/secure?session=fircvcz8",1
"http://updatepayment.appl66.net/login?session=1enngay3",1
"http://mit.edu/search?q=test",0
"https://pypi.org/releases/tag/v1.0",0
"http://user@microsoft-verify.click/login.html",1
"http://bankingsecure.goog43.com/verify?session=vny1kcve",1
"http://signinsecure.micr68.com/login?session=uakx6wb6",1
"http://confirmidentity.micr45.xyz/login?session=kuv2vxo3",1
"http://78.112.151.182/login",1
"https://microsoft.com/docs?ref=101",0
"http://paypallogin.chas57.icu/login?session=ecrysauu",1
"https://google.com/issues/42",0
"https://ap0le-secure.net/signin-secure",1
"http://noreply@facebook-verify.click/login.html",1
"http://secure@chase-verify.click/login.html",1
"http://arxiv.org/pull/100",0
"https://archlinux.org/download",0
"https://nodejs.org/download",0
"https://mobile.ch0se.xyz/signin",1
"http://8.132.123.214/login",1
"http://app0e-verify.online/banking-secure",1
"https://apple.com/pull/100",0
"http://am0zon-login.click/signin-secure",1
"https://gnu.org/about",0
"http://update.crnase.site/account/update",1
"http://137.180.73.4/login",1
"http://noreply@amazon-verify.click/login.html",1
"https://mozilla.org/releases/tag/v1.0?ref=664",0
"https://rust-lang.org/issues/42",0
"https://nodejs.org/about?ref=548",0
"http://rust-lang.org/docs",0
"https://reuters.com/issues/42",0
"http://confirmidentity.well59.com/secure?session=ol3obopa",1
"https://wikipedia.org/search?q=test",0
"https://nginx.org?ref=354",0
"http://archlinux.org/blog/post",0
"https://facernook-secure.online/confirm-identity",1
"https://wikipedia.org/download",0
"https://readthedocs.io/search?q=test",0
"https://ieee.org/contact",0
"http://signinsecure.appl98.top/secure?session=hvkqxi64",1
"http://paypallogin.payp70.icu/verify?session=exnwzr04",1
"https://readthedocs.io/docs",0
"http://signin.account.aprnle.top/signin",1
"http://verify.signin.app1e.xyz/account/update",1
"http://authverify.well90.icu/secure?session=lfyzskv6",1
"http://secure@amazon-verify.xyz/login.html",1
"http://secure.m.www.ap1le.net/account/update",1
"http://165.215.23.92/login",1
"https://nodejs.org/docs",0
"http://github.com/wiki/Main_Page",0
"https://google.com/blog/post",0
"http://105.51.76.7/login",1
"http://www.mobile.apprne.xyz/signin",1
"http://kernel.org/wiki/Main_Page?ref=721",0
"https://google.com/docs?ref=195",0
"https://apache.org/contact?ref=272",0
"https://update.auth.mobile.ne0flix.xyz/verify",1
"http://rust-lang.org/user/login?ref=717",0
"http://authverify.payp22.com/login?session=a9all2un",1
"http://mit.edu/search?q=test",0
"http://nature.com/about",0
"http://chale-secure.top/paypal-login",1
"http://account.g0ogle.site/verify",1
"http://87.4.167.252/login",1
"http://account.signin.update.chale.icu/account/update",1
"https://github.com/about",0
"https://pypi.org/user/login?ref=82",0
"https://cloudflare.com/about?ref=365",0
"http://stackoverflow.com/search?q=test",0
"http://paypallogin.well24.xyz/verify?session=xih1xdpz",1
"http://bankingsecure.netf69.site/secure?session=q5qob867",1
"http://secure@microsoft-verify.click/login.html",1
"http://auth.www.update.amlzon.click/verify",1
"https://google.com/contact?ref=122",0
"https://arnazon-secure.top/paypal-login",1
"https://pypi.org/blog/post?ref=617",0
"http://ieee.org/user/login",0
"http://cha1e-login.site/banking-secure",1
"https://amazln-secure.net/auth-verify",1
"https://facebornk-secure.top/verify-account",1
"https://securelogin.netf96.icu/verify?session=tbidsech",1
"http://verify.auth.secure.faceblok.site/verify",1
"https://verifyaccount.goog60.top/login?session=tgpeqcyh",1
"https://arxiv.org/wiki/Main_Page?ref=41",0
"https://debian.org/user/login",0
"https://readthedocs.io/pull/100",0
"http://paypallogin.appl15.online/login?session=38wxgc7j",1
"https://p0ypal-login.top/update-payment",1
"http://noreply@bankofamerica-verify.top/login.html",1
"http://confirmidentity.bank61.online/verify?session=1k7f5oa3",1
"http://noreply@apple-verify.online/login.html",1
"http://www.net1lix.click/verify",1
"http://verifyaccount.netf58.xyz/verify?session=j3yc6wz8",1
"http://nature.com/issues/42",0
"http://debian.org/pull/100",0
"https://debian.org/blog/post?ref=946",0
"http://mlcrosoft-verify.icu/update-payment",1
"https://ieee.org/about",0
"https://nodejs.org/user/login",0
"http://authverify.appl97.xyz/login?session=flq8xpa9",1
"http://m1crosoft-verify.xyz/paypal-login",1
"http://user@wellsfargo-verify.top/login.html",1
"https://nature.com/user/login",0
"http://readthedocs.io/issues/42",0
"http://www.ch0se.xyz/account/update",1
"https://parnpal-login.top/banking-secure",1
"https://npmjs.com",0
"http://53.25.189.152/login",1
"https://www.bankofam0rica.top/signin",1
"http://noreply@chase-verify.site/login.html",1
"http://pypi.org/blog/post",0
"https://authverify.goog64.online/secure?session=rmoc0k7z",1
"http://188.30.190.67/login",1
"https://nature.com/issues/42?ref=811",0
"https://apple.com/pull/100?ref=267",0
"http://arxiv.org",0
"http://noreply@chase-verify.site/login.html",1
"http://user@wellsfargo-verify.xyz/login.html",1
"http://mit.edu/contact",0
"https://nature.com/about",0
"http://bankofamlrica-verify.top/secure-login",1
"http://arxiv.org/docs?ref=217",0
"https://google.com/docs",0
"https://google.com/blog/post?ref=868",0
"http://reuters.com/pull/100",0
"https://mit.edu/releases/tag/v1.0",0
"https://python.org/user/login",0
"http://2.86.251.1/login",1
"https://pypi.org/download",0
"https://ama1on-login.online/auth-verify",1
"https://signinsecure.bank38.online/secure?session=jr6eet0d",1
"http://update.signin.amrnzon.net/account/update",1
"http://archlinux.org/docs?ref=675",0
"http://secure@microsoft-verify.online/login.html",1
"http://securelogin.amaz88.net/verify?session=d0wtws3y",1
"https://bbc.co.uk",0
"https://microsoft.com/issues/42",0
"https://stanford.edu/blog/post",0
"http://noreply@chase-verify.icu/login.html",1
"https://ieee.org/pull/100?ref=627",0
"https://apple.com/about",0
"https://kernel.org/about",0
"http://user@chase-verify.site/login.html",1
"http://secure@microsoft-verify.click/login.html",1
"https://bbc.co.uk/pull/100",0
"http://bankingsecure.goog59.online/verify?session=7284jc75",1
"http://218.47.168.1/login",1
"http://m.amaz0n.online/account/update",1
"https://google.com/user/login",0
"https://wikipedia.org/search?q=test",0
"http://m.signin.clase.top/verify",1
"https://apache.org/releases/tag/v1.0",0
"http://noreply@apple-verify.icu/login.html",1
"http://rust-lang.org/search?q=test",0
"http://securelogin.appl27.click/verify?session=e8a54hbp",1
"https://reuters.com/issues/42",0
"https://payp1l-secure.icu/banking-secure",1
"http://github.com?ref=972",0
"http://updatepayment.appl11.online/verify?session=1nfxgimy",1
"http://18.192.79.131/login",1
"https://microsoft.com/issues/42?ref=933",0
"https://goog1e-login.net/verify-account",1
"https://gnu.org/pull/100?ref=817",0
"http://apache.org/search?q=test",0
"https://reuters.com/blog/post",0
"https://archlinux.org/pull/100",0
"http://kernel.org/download",0
"http://auth.verify.bankofamlrica.site/verify",1
"http://192.121.251.157/login",1
"https://ieee.org?ref=216",0
"https://python.org/search?q=test",0
"http://authverify.amaz45.online/verify?session=e0qqxnn8",1
"https://a1ple-login.net/signin-secure",1
"http://update.netllix.com/signin",1
"http://debian.org/pull/100",0
"http://user@wellsfargo-verify.online/login.html",1
"https://pypi.org/releases/tag/v1.0?ref=194",0
"https://securelogin.bank19.net/secure?session=786w0p1z",1
"http://signin.update.pa0pal.xyz/signin",1
"http://secure@google-verify.xyz/login.html",1
"http://reuters.com/user/login",0
"https://stanford.edu/issues/42",0
"http://secure@chase-verify.top/login.html",1
"http://noreply@wellsfargo-verify.site/login.html",1
"https://mozilla.org/contact",0
"http://payp1l-verify.top/verify-account",1
"https://wikipedia.org/blog/post",0
"https://readthedocs.io?ref=403",0
"http://verifyaccount.micr22.online/verify?session=h9ugf10o",1
"https://arxiv.org/releases/tag/v1.0",0
"https://python.org/download?ref=986",0
"https://medium.com/contact",0
"http://secure@apple-verify.com/login.html",1
"http://bankofame0ica-login.site/auth-verify",1
"https://github.com/docs",0
"http://arxiv.org/wiki/Main_Page?ref=640",0
"https://mozilla.org",0
"https://springer.com/about",0
"https://well0fargo-secure.click/update-payment",1
"https://debian.org/wiki/Main_Page",0
"http://nature.com/blog/post",0
"http://pypi.org/user/login",0
"https://apple.com/user/login",0
"https://python.org/pull/100",0
"http://faclbook-verify.icu/secure-login",1
"https://mit.edu/blog/post",0
"https://nginx.org/blog/post?ref=612",0
"http://rust-lang.org?ref=375",0
"http://confirmidentity.netf31.site/login?session=mkv0dszr",1
"http://noreply@microsoft-verify.click/login.html",1
"http://noreply@facebook-verify.com/login.html",1
"https://kernel.org/search?q=test",0
"http://github.com/search?q=test",0
"http://amrnzon-secure.icu/verify-account",1
"https://google.com/releases/tag/v1.0",0
"http://secure@netflix-verify.online/login.html",1
"http://paypallogin.well94.online/login?session=bv0deoeg",1
"https://microsoft.com/search?q=test",0
"http://microso1t-secure.online/confirm-identity",1
"http://arxiv.org/about",0
"http://wellsfarrno-login.online/banking-secure",1
"http://noreply@microsoft-verify.site/login.html",1
"http://auth.banklfamerica.xyz/signin",1
"https://rust-lang.org/pull/100",0
"https://reuters.com/about",0
"http://cloudflare.com/docs",0
"http://secure@bankofamerica-verify.xyz/login.html",1
"http://209.121.16.72/login",1
"http://springer.com/wiki/Main_Page?ref=199",0
"https://microsoft.com/user/login?ref=838",0
"http://face1ook-verify.online/signin-secure",1
"http://99.247.222.77/login",1
"https://wellsfa0go-secure.click/auth-verify",1
"http://noreply@chase-verify.xyz/login.html",1
"https://pypi.org/pull/100",0
"http://5.66.191.125/login",1
"https://nginx.org/about",0
"https://wikipedia.org/wiki/Main_Page",0
"https://amazon.com/user/login",0
"http://app1e-login.site/paypal-login",1
"https://pypi.org/wiki/Main_Page",0
"http://amarnon-verify.click/paypal-login",1
"http://apple.com/wiki/Main_Page?ref=878",0
"https://debian.org?ref=551",0
"http://verify.update.nelflix.click/signin",1
"https://apache.org/search?q=test",0
"http://noreply@paypal-verify.top/login.html",1
"http://securelogin.goog33.com/login?session=39bd2eev",1
"http://www.update.wellsfrnrgo.site/account/update",1
"https://goo1le-secure.icu/secure-login",1
"http://53.45.99.236/login",1
"https://bankingsecure.chas52.top/verify?session=5thlvjyq",1
"http://falebook-verify.top/update-payment",1
"https://google.com/search?q=test",0
"https://stackoverflow.com/blog/post",0
"http://microso1t-secure.click/paypal-login",1
"https://npmjs.com/releases/tag/v1.0",0
"http://securelogin.netf99.top/login?session=2y3c0eq4",1
"https://wikipedia.org/releases/tag/v1.0",0
"https://wikipedia.org",0
"http://medium.com/download",0
"https://mit.edu/wiki/Main_Page",0
"http://52.71.245.195/login",1
"https://verifyaccount.bank65.site/login?session=rs82gj8k",1
"https://mit.edu/about",0
"https://archlinux.org/search?q=test",0
"https://signinsecure.appl85.net/secure?session=6tx0tbkg",1
"http://pypi.org/pull/100",0
"http://pypi.org/contact",0
"http://pa1pal-login.net/verify-account",1
"http://login.www.account.prnypal.top/account/update",1
"http://noreply@facebook-verify.top/login.html",1
"https://kernel.org/search?q=test",0
"https://amarnon-secure.site/paypal-login",1
"http://securelogin.chas74.site/login?session=nun446q1",1
"http://blnkofamerica-login.top/verify-account",1
"https://archlinux.org/user/login",0
"http://nodejs.org/wiki/Main_Page?ref=673",0
"http://updatepayment.appl89.net/verify?session=czt0lfj4",1
"https://springer.com/search?q=test",0
"http://user@amazon-verify.xyz/login.html",1
"http://user@paypal-verify.click/login.html",1
"https://update.login.w1llsfargo.xyz/account/update",1
"https://gnu.org/search?q=test",0
"https://rust-lang.org/user/login",0
"http://stackoverflow.com/user/login",0
"http://payprnl-verify.icu/paypal-login",1
"http://confirmidentity.well36.net/login?session=83j0nphh",1
"https://update.signin.p1ypal.top/account/update",1
"http://rust-lang.org/pull/100",0
"https://pypi.org?ref=605",0
"https://am0zon-secure.site/update-payment",1
"http://nature.com/pull/100?ref=27",0
"http://user@wellsfargo-verify.click/login.html",1
"https://goolle-login.click/paypal-login",1
"https://signinsecure.appl55.net/login?session=we776vgt",1
"https://mit.edu/about",0
"https://medium.com/search?q=test",0
"http://paypallogin.well24.online/secure?session=tmni3gom",1
"http://google-verify.online/auth-verify",1
"https://gnu.org/pull/100?ref=951",0
"https://archlinux.org/docs",0
"http://paypallogin.micr13.icu/secure?session=0ufoj7og",1
"https://mozilla.org/search?q=test",0
"http://login.mobile.a1ple.top/verify",1
"https://wikipedia.org/download?ref=710",0
"https://bbc.co.uk/releases/tag/v1.0",0
"https://bbc.co.uk/contact",0
"http://mirnrosoft-verify.site/auth-verify",1
"http://secure@google-verify.com/login.html",1
"http://micro0oft-login.icu/signin-secure",1
"http://google.com/search?q=test",0
"https://npmjs.com/search?q=test",0
"http://net0lix-verify.xyz/auth-verify",1
"http://130.186.13.19/login",1
"http://noreply@netflix-verify.click/login.html",1
"http://google.com/contact?ref=681",0
"https://nature.com",0
"http://verify.www.amalon.site/verify",1
"http://secure@google-verify.top/login.html",1
"http://stanford.edu/releases/tag/v1.0?ref=800",0
"https://github.com/wiki/Main_Page?ref=445",0
"http://microsoft.com/issues/42",0
"http://secure@google-verify.click/login.html",1
"https://micros1ft-login.icu/verify-account",1
"https://wikipedia.org/user/login",0
"https://debian.org/user/login?ref=879",0
"http://apprne-verify.site/verify-account",1
"http://paypallogin.goog27.icu/verify?session=fubfd340",1
"http://securelogin.face28.click/verify?session=kb3pkbqy",1
"https://cloudflare.com/search?q=test",0
"http://ieee.org/docs",0
"http://micr0soft-verify.top/banking-secure",1
"http://npmjs.com/download?ref=727",0
"http://github.com/about",0
"http://118.202.84.118/login",1
"http://charne-login.icu/signin-secure",1
"https://facebolk-login.com/secure-login",1
"https://gnu.org/wiki/Main_Page",0
"http://11.220.252.163/login",1
"https://chrnse-login.top/secure-login",1
"https://stanford.edu/wiki/Main_Page",0
"http://m.secure.app1e.click/verify",1
"http://auth.amazrnn.xyz/signin",1
"http://auth.signin.falebook.click/account/update",1
"https://signin.account.update.a0ple.xyz/account/update",1
"https://ieee.org/wiki/Main_Page",0
"http://verify.secure.account.netfl1x.site/verify",1
"http://nodejs.org/search?q=test",0
"https://cha1e-secure.top/verify-account",1
"http://updatepayment.bank43.online/login?session=y6g107g8",1
"http://168.213.137.59/login",1
"http://secure@apple-verify.online/login.html",1
"http://reuters.com/releases/tag/v1.0",0
"http://bbc.co.uk/download",0
"https://microsoft.com/about?ref=798",0
"http://parnpal-secure.icu/secure-login",1
"https://mozilla.org/about?ref=725",0
"https://microsoft.com/issues/42",0
"http://m.mobile.micrrnsoft.site/verify",1
"https://reuters.com/issues/42",0
"http://gnu.org/user/login",0
"http://stanford.edu/contact",0
"https://arxiv.org/about?ref=548",0
"https://nodejs.org/issues/42",0
"http://noreply@paypal-verify.online/login.html",1
"http://n0tflix-login.net/verify-account",1
"http://gnu.org/user/login",0
"http://noreply@wellsfargo-verify.xyz/login.html",1
"http://microloft-login.top/signin-secure",1
"http://secure@wellsfargo-verify.online/login.html",1
"http://bankofamelica-verify.icu/verify-account",1
"http://python.org/about",0
"https://kernel.org/user/login",0
"http://mozilla.org/docs",0
"http://verifyaccount.appl41.online/login?session=flwdr3vw",1
"http://106.200.226.109/login",1
"http://gnu.org/user/login?ref=299",0
"https://wel0sfargo-verify.xyz/auth-verify",1
"http://verifyaccount.face46.com/verify?session=1vpangw3",1
"https://account.login.secure.bank0famerica.net/verify",1
"http://microsolt-secure.click/verify-account",1
"http://f0cebook-login.icu/paypal-login",1
"http://33.252.230.120/login",1
"https://www.mobile.account.parnpal.com/verify",1
"https://www.mobile.cha0e.site/account/update",1
"http://215.14.166.47/login",1
"http://kernel.org/docs",0
"http://debian.org/wiki/Main_Page?ref=784",0
"http://cloudflare.com/contact",0
"https://apple.com/blog/post",0
"http://github.com/pull/100",0
"https://readthedocs.io?ref=239",0
"http://user@wellsfargo-verify.com/login.html",1
"https://paypallogin.well51.net/secure?session=70zo6rdb",1
"http://user@bankofamerica-verify.icu/login.html",1
"https://springer.com/releases/tag/v1.0",0
"http://secure@netflix-verify.icu/login.html",1
"https://microsoft.com",0
"http://auth.goog0e.net/signin",1
"http://secure@microsoft-verify.click/login.html",1
"http://user@paypal-verify.online/login.html",1
"https://python.org/about",0
"http://amazon.com/download",0
"http://noreply@chase-verify.xyz/login.html",1
"http://ne0flix-verify.icu/paypal-login",1
"http://user@apple-verify.com/login.html",1
"https://update.www.login.mi1rosoft.com/signin",1
"http://mit.edu/search?q=test",0
"http://noreply@chase-verify.net/login.html",1
"https://bbc.co.uk/contact?ref=325",0
"http://m0crosoft-login.top/signin-secure",1
"https://springer.com/search?q=test",0
"https://reuters.com/wiki/Main_Page",0
"https://chale-secure.online/verify-account",1
"http://goolle-verify.online/paypal-login",1
"https://amazon.com/wiki/Main_Page",0
"http://app0e-secure.site/secure-login",1
"http://account.secure.update.apprne.click/verify",1
"http://rust-lang.org/issues/42?ref=875",0
"https://kernel.org/contact?ref=397",0
"https://debian.org/contact?ref=602",0
"http://mit.edu/about",0
"http://confirmidentity.netf57.site/verify?session=x79955cf",1
"http://cha0e-login.top/paypal-login",1
"http://apache.org/issues/42",0
"http://npmjs.com/pull/100",0
"http://29.79.30.226/login",1
"http://bbc.co.uk",0
"http://micrlsoft-login.icu/signin-secure",1
"http://amazon.com/blog/post",0
"http://paypallogin.appl22.net/secure?session=31tb0515",1
"http://ban1ofamerica-secure.net/paypal-login",1
"http://secure@apple-verify.net/login.html",1
"https://banrnofamerica-verify.net/auth-verify",1
"http://132.8.132.42/login",1
"http://debian.org/issues/42",0
"http://paypallogin.netf36.top/verify?session=cmz2rno6",1
"http://bankingsecure.goog25.site/login?session=t3gndc06",1
"https://charne-secure.icu/signin-secure",1
"https://ieee.org/download?ref=344",0
"https://springer.com/docs",0
"https://npmjs.com/blog/post",0
"https://kernel.org/releases/tag/v1.0?ref=51",0
"http://verifyaccount.bank51.xyz/login?session=0463na7h",1
"http://debian.org/releases/tag/v1.0?ref=746",0
"https://gnu.org/issues/42",0
"https://paypallogin.micr63.xyz/login?session=4k3awlar",1
"http://noreply@chase-verify.icu/login.html",1
"http://archlinux.org/docs?ref=162",0
"http://microsoft.com/wiki/Main_Page",0
"https://github.com?ref=722",0
"http://bbc.co.uk/download",0
"http://mozilla.org/pull/100?ref=189",0
"http://user@google-verify.click/login.html",1
"http://noreply@netflix-verify.top/login.html",1
"https://wellsfar0o-secure.com/confirm-identity",1
"http://secure@apple-verify.com/login.html",1
"http://156.196.219.52/login",1
"http://51.40.88.148/login",1
"https://microsoft.com",0
"http://amlzon-login.xyz/banking-secure",1
"http://noreply@amazon-verify.site/login.html",1
"http://nodejs.org/user/login?ref=310",0
"https://stackoverflow.com/download",0
"http://amazon.com/releases/tag/v1.0",0
"https://reuters.com/blog/post",0
"http://account.www.clase.click/signin",1
"http://168.113.228.153/login",1
"https://springer.com/about",0
"http://21.168.125.243/login",1
"http://www.verify.b0nkofamerica.top/verify",1
"http://user@facebook-verify.xyz/login.html",1
"https://mobile.pa0pal.net/signin",1
"http://apple.com/docs?ref=782",0
"https://bankofamernica-login.top/banking-secure",1
"https://ieee.org/blog/post?ref=656",0
"http://mobile.g1ogle.online/account/update",1
"https://archlinux.org/contact",0
"http://secure@wellsfargo-verify.click/login.html",1
"http://secure.update.login.c0ase.net/signin",1
"https://bankingsecure.well70.online/login?session=jnmyk851",1
"https://stanford.edu/pull/100",0
"http://ap0le-secure.site/paypal-login",1
"https://mit.edu/wiki/Main_Page?ref=387",0
"https://rust-lang.org/releases/tag/v1.0",0
"http://26.46.145.6/login",1
"http://cloudflare.com/user/login?ref=41",0
"https://microsoft.com/releases/tag/v1.0?ref=751",0
"http://springer.com/search?q=test",0
"https://amazon.com/about",0
"http://secure@google-verify.online/login.html",1
"https://debian.org/download",0
"https://bankingsecure.micr17.click/verify?session=g59mnbo3",1
"http://secure@amazon-verify.site/login.html",1
"http://bankofamrnrica-login.online/banking-secure",1
"http://user@netflix-verify.com/login.html",1
"https://netrnlix-secure.online/update-payment",1
"http://www.auth.update.nernflix.top/signin",1
"http://mit.edu/wiki/Main_Page",0
"http://secure@microsoft-verify.click/login.html",1
"http://m.netfllx.click/account/update",1
"http://noreply@wellsfargo-verify.icu/login.html",1
"https://bbc.co.uk/wiki/Main_Page",0
"http://70.114.80.17/login",1
"http://secure@microsoft-verify.click/login.html",1
"http://120.133.16.237/login",1
"https://stanford.edu/pull/100?ref=785",0
"https://github.com/user/login",0
"https://mit.edu/pull/100",0
"https://reuters.com/search?q=test",0
"https://bbc.co.uk/docs",0
"https://medium.com/about",0
